,Precisions FSDD KNN,Precisions mrmrMID KNN,Precisions reliefF KNN,Precisions FSDD DT,Precisions mrmrMID DT,Precisions reliefF DT,Precisions FSDD NB,Precisions mrmrMID NB,Precisions reliefF NB,Precisions FSDD SVM,Precisions mrmrMID SVM,Precisions reliefF SVM
24,0.8933125972006222,0.8945567651632971,0.8930015552099533,0.8416796267496112,0.8438569206842923,0.8418351477449455,0.791601866251944,0.7917573872472784,0.7909797822706065,0.8825816485225506,0.8842923794712286,0.8818040435458787
25,0.891601866251944,0.8940902021772938,0.8923794712286159,0.8443234836702955,0.8458786936236391,0.8367029548989113,0.7939346811819595,0.7944012441679627,0.7914463452566096,0.883203732503888,0.8849144634525661,0.884447900466563
26,0.8939346811819595,0.8939346811819595,0.8922239502332815,0.8474339035769829,0.8493001555209954,0.8415241057542768,0.795800933125972,0.795800933125972,0.7894245723172628,0.8852255054432348,0.8852255054432348,0.8842923794712286
27,0.8944012441679627,0.8942457231726283,0.8930015552099533,0.8471228615863141,0.8443234836702955,0.8391912908242612,0.7962674961119751,0.794556765163297,0.7891135303265941,0.8867807153965785,0.8870917573872473,0.8846034214618974
28,0.8951788491446345,0.8934681181959565,0.8934681181959565,0.843234836702955,0.84199066874028,0.8360808709175739,0.7965785381026439,0.7944012441679627,0.7895800933125972,0.885692068429238,0.8860031104199066,0.8853810264385693
29,0.8951788491446345,0.8942457231726283,0.8942457231726283,0.8421461897356143,0.843701399688958,0.8404354587869363,0.7972006220839813,0.7951788491446345,0.7923794712286159,0.8863141524105754,0.8872472783825816,0.8860031104199066
30,0.8926905132192846,0.894090202177294,0.8956454121306376,0.8416796267496112,0.8426127527216174,0.8345256609642302,0.7965785381026439,0.795800933125972,0.7936236391912908,0.8867807153965785,0.8852255054432349,0.8863141524105754
31,0.8919129082426127,0.8937791601866252,0.8956454121306376,0.8370139968895801,0.8427682737169517,0.8368584758942457,0.7953343701399689,0.7959564541213064,0.794090202177294,0.885692068429238,0.8867807153965785,0.8853810264385693
32,0.8930015552099533,0.8954898911353033,0.8936236391912908,0.8404354587869363,0.8393468118195957,0.8343701399688959,0.794090202177294,0.7944012441679627,0.7950233281493002,0.8849144634525661,0.886158631415241,0.886158631415241
33,0.8926905132192846,0.8961119751166408,0.8951788491446345,0.83950233281493,0.8320373250388802,0.8362363919129083,0.7961119751166408,0.7961119751166408,0.794090202177294,0.8855365474339036,0.8872472783825817,0.8877138413685848
