,Precisions FSDD KNN,Precisions mrmrMID KNN,Precisions reliefF KNN,Precisions FSDD DT,Precisions mrmrMID DT,Precisions reliefF DT,Precisions FSDD NB,Precisions mrmrMID NB,Precisions reliefF NB,Precisions FSDD SVM,Precisions mrmrMID SVM,Precisions reliefF SVM
10,0.8645949776089791,0.7243988436029704,0.76982134421707,0.8702417663397766,0.785699034446271,0.8200344840617501,0.8495992290686469,0.5468296392872665,0.6815781418286946,0.8995858133514729,0.766137974037753,0.7911281484420762
11,0.859162367968558,0.7613479961453433,0.7939497005082856,0.8706763599947093,0.8096058424503524,0.8287275853598625,0.851338453980311,0.5470471250684958,0.7376517771101412,0.8967613325019368,0.8128663341080438,0.7889534795835459
12,0.860032405570357,0.7622171834552085,0.8017762598492149,0.8695898758573777,0.8124309846380591,0.8239465827711959,0.859814258450957,0.5453083725412391,0.7400430814579673,0.8943705005385183,0.8122143491487632,0.7898229503240557
13,0.8626400619768342,0.7672168055476825,0.8080780567995012,0.8706778716248134,0.812431173591822,0.8224261663171022,0.8598139750203125,0.571390983126429,0.7465638758195869,0.8952400657559095,0.8119971467981785,0.7996019688982106
14,0.8672044290762051,0.7663478071915801,0.8289434650341061,0.8682862838463428,0.8150384520907734,0.8367717249589026,0.8652477183833116,0.5722604538669388,0.7487381667705912,0.8939359068835856,0.8167786217712525,0.828509154809818
15,0.8663347693819323,0.8465526330706876,0.8272045235530866,0.8691555656330896,0.8237315533888857,0.8402494189671788,0.8609010260189331,0.6594130151351965,0.7480849536118512,0.8993694612928217,0.816344217070083,0.8245964892390831
16,0.8669869432949757,0.8487256958222322,0.8280738998167149,0.8643732403680819,0.8376403454074788,0.8341638795986622,0.8622052793681386,0.6628905201897095,0.7563430833475049,0.8998040549477544,0.8426406288381233,0.8232918579823517
17,0.8622053738450202,0.8589411031120684,0.8000377907526028,0.8648082119305406,0.8428586814806417,0.83677030780568,0.8611181338926365,0.6985427885796346,0.7567778659562006,0.9004560399070347,0.8435100995786331,0.8202493244902973
18,0.8580757893543449,0.8493790979347353,0.8041690758271451,0.8624174744440035,0.8469887383557244,0.8400306105096083,0.8604660544564745,0.6989773822345673,0.7563429888706233,0.8967603877331216,0.8432930861818113,0.8498104793756968
19,0.8517719139126656,0.8493791924116169,0.8026472422198287,0.8608962076979763,0.8493798537497874,0.8385083989947659,0.8609007425882886,0.707018120665873,0.7528651059085841,0.896976928745536,0.8428583980499972,0.8491583999395348
20,0.8522065075675982,0.8515530109782137,0.8028646335241767,0.8595911040568374,0.8515529165013321,0.8445945052245716,0.8569898720783025,0.7181029042193374,0.7448233282315817,0.8941514086503033,0.8419890217863688,0.8493759801976457
21,0.8522065075675982,0.8548130302514975,0.8019950683067854,0.861983825557886,0.8445978119154243,0.8389430871265802,0.8506875082667271,0.7276652873041967,0.7428677512612664,0.8932816544791489,0.8426411012225309,0.8502454509381554
22,0.8545971505772538,0.8693752243825936,0.8002563157795288,0.8674157738601365,0.8663309903066719,0.8402478128601931,0.8791562269712601,0.7287521493490543,0.7465626476201274,0.8939340173459555,0.8713308013529089,0.8515497042873609
23,0.8548138805434311,0.8704620864274512,0.7985178466829167,0.8602443172155774,0.8619842979422935,0.8435067928877804,0.88111208737222,0.7367939270260567,0.7502582997940404,0.8987159647034371,0.8719829752659525,0.8548097235606447
24,0.8535092492866996,0.8643774918277498,0.8046048976815373,0.8665466810271527,0.856331746121724,0.8489412920658315,0.8837197437786974,0.7374460064622187,0.7889528182453753,0.8984984789222077,0.8711141658636132,0.867849422746254
25,0.8569871322487388,0.8672037677380344,0.8052567881639363,0.8641561324943787,0.865026642480585,0.8476373221472706,0.88654526387393,0.7407060257355025,0.7878658617236363,0.8982811820947414,0.8704620864274512,0.8665453583508116
26,0.8569870377718571,0.8728540521134478,0.8046047087277743,0.8665470589346786,0.8619821249740189,0.8482896850140771,0.8858919562383085,0.7465743627534343,0.7850405305821666,0.8978464939629273,0.8728528239139883,0.8667627496551593
27,0.8591604784309279,0.8737227670389056,0.805691570772632,0.8730693649264025,0.864374751998186,0.8461162443550063,0.8950222020671541,0.7472261587589517,0.7917778659562005,0.9048011261644275,0.8735046199195058,0.866110764695879
28,0.8593777752583943,0.8767663397766566,0.8069951627836669,0.8667654894847231,0.8656797611624436,0.8422027284923379,0.8908919562383084,0.7474433611095365,0.7930820248285244,0.9045842072444872,0.8756783440092208,0.865893373391531
29,0.8589436539878692,0.87806983731081,0.8072124596111332,0.8682858114619353,0.8602460177994444,0.8443769249664607,0.891543941197589,0.7504861780322355,0.7913428943937418,0.9039320333314438,0.8841548098180375,0.865893373391531
30,0.8613342969975247,0.8776351491789959,0.8076474311735918,0.8667628441320409,0.8565513103943465,0.8456823120382442,0.813295826011375,0.7498342875498365,0.7919943124917332,0.9069750392079059,0.8837201216862234,0.865459063167243
31,0.8604650152107779,0.8778514067607657,0.8093869395159005,0.8674155849063734,0.8567686072218128,0.8476361884246926,0.8072097197815695,0.7496168962454888,0.7939503618464562,0.9084962114770516,0.8839376074674528,0.867197910171381
32,0.8598130302514975,0.8767642612852635,0.8117772990949115,0.8621990438939591,0.8574203087504488,0.8522015947697599,0.8043837273019292,0.7537464807361639,0.7928635942784801,0.9082785367420592,0.883502635904994,0.8676326927800767
33,0.8582913855979442,0.8761123708028645,0.8130811745365909,0.8661105757421159,0.8495963947622016,0.8474189860741077,0.8017745592653478,0.7550503561778432,0.7935155792377605,0.9071917691740831,0.8824161517676624,0.8671982880789071
34,0.8532928972280482,0.8776327872569583,0.8033026283468435,0.8654601024129396,0.8622032953536269,0.8452469625682595,0.8013398711335336,0.7780871265801259,0.7928634998015985,0.9069743778697352,0.8843722011223853,0.8669809912514408
35,0.8539449766642102,0.8745912930106003,0.8030856149500217,0.866763977854619,0.8663333522287097,0.8441597226158759,0.7967755040341629,0.7800430814579673,0.7935153902839975,0.9067570810422689,0.8845892145192071,0.8689370406061636
36,0.8495977174385427,0.8702436558774068,0.814820399448255,0.8650250363735994,0.8658970579899099,0.8413363754889178,0.7967755040341629,0.7800429869810858,0.7941675641970409,0.9048010316875461,0.8845892145192071,0.87045887421348
37,0.8489457324792623,0.8778511233301212,0.8122114203654366,0.869154526387393,0.8698096290837632,0.8432920469361147,0.7985143510383009,0.7793910964986868,0.7941675641970409,0.9050182340381309,0.8852416718628952,0.8695894034729701
38,0.8498147308353645,0.8745902537649037,0.812429661961718,0.8645900648111406,0.8685066984108989,0.8454654875951855,0.8052516864123349,0.7778700187064225,0.7954716285924834,0.9063222039566918,0.8863283449539898,0.8719803299132702
39,0.8495971505772537,0.8713310847835535,0.8113430833475048,0.8676325983031952,0.8632907242597736,0.844813691589668,0.8004702114392608,0.7793910020218053,0.79721038111974,0.9065395952610396,0.887414923568203,0.8726322203956691
40,0.8493795703191429,0.8685058481189654,0.80808174139788,0.8721977212176181,0.8676361884246925,0.8487248455302987,0.7985140676076564,0.7769998866277422,0.7974277724240879,0.9065396897379212,0.8874147346144399,0.8717627496551594
41,0.8495968671466092,0.8689407252045425,0.8059073559699941,0.8732866617538688,0.8628545244978554,0.8376408177918864,0.8009048050941934,0.7780866541957183,0.796557734822289,0.906105001606107,0.8895885531810366,0.8708933733915312
42,0.8515531054550951,0.8650286264950966,0.812210570073503,0.8713290062921604,0.8635067928877804,0.8348135971127866,0.801990722370236,0.7778692628913705,0.7969922340003401,0.9076262683521342,0.8902406326171985,0.8719805188670332
43,0.8519876991100277,0.865245545415037,0.8113411938098747,0.8776328817338397,0.8698097235606447,0.8472013113391152,0.8072077357670577,0.778521436804414,0.7995997959299359,0.9074089715246678,0.887849044838728,0.8724149235682028
44,0.8472065075675983,0.8695911985337188,0.8096013075600401,0.8828486669312019,0.8804584018290724,0.8404648262570149,0.8106857132059786,0.8035127449313153,0.7989478109706555,0.9065395007841581,0.8956740925495531,0.8750233357897322
45,0.8452503637359938,0.8645912930106003,0.8145995124992914,0.8687208775012755,0.880892995484005,0.8369862819568051,0.811337887119022,0.8035127449313153,0.7991651077981219,0.9067567976116244,0.8941523534191183,0.8774136953687433
46,0.8437288135593219,0.8608964911286208,0.8215553729002513,0.8702418608166582,0.8802401602327911,0.8400305160327268,0.8128585870037601,0.8119892107401319,0.8011215350603706,0.9058870434404701,0.8945868525971694,0.8776313701037356
47,0.8450326890010014,0.863721538839446,0.8239456380023809,0.8704607637511101,0.8856743759801977,0.8415504601024129,0.8128585870037601,0.8124239933488275,0.8015557508077773,0.9054530166468265,0.9019768342686545,0.8769788182831662
48,0.8456846739602819,0.8632873230920394,0.8245977174385428,0.8793711618766888,0.8756765489484724,0.8441595336621128,0.812424276779472,0.8128586814806418,0.8076423294219904,0.9045838293369612,0.9011076469587892,0.8776308032424466
49,0.8456846739602819,0.8676350547021144,0.8267721028664285,0.8711127487103906,0.8708957353135687,0.8419865653874496,0.8145975284847797,0.8126413846531754,0.8076423294219904,0.9043663435557319,0.9067589705798991,0.8887163426109631
50,0.8445980008691873,0.8528546189747369,0.8382928972280483,0.8750258866655329,0.8789362847911116,0.8580709710333881,0.8148148253122461,0.8126413846531754,0.8106849573909265,0.9034969672921036,0.9019758894998394,0.8932817489560305
51,0.8491617066303876,0.8524215369499084,0.8472049959374941,0.8752423332010657,0.8658951684522798,0.8663302344916199,0.813728435651796,0.8130760727849895,0.8109023486952742,0.9061058518980405,0.905019367760709,0.9011066077130926
52,0.8493790979347353,0.8541607618615725,0.8463359975813918,0.8652444116924589,0.8678507454225951,0.8608966800823838,0.8180753169699375,0.8145976229616613,0.8122065075675982,0.9058882716399297,0.9041500859739622,0.9026281578897644
53,0.8487270184985733,0.8467711580976135,0.8461185118001624,0.8715451693970486,0.8719800464826257,0.863722861515787,0.8165536723163842,0.8145974340078983,0.8132933696124558,0.9061056629442776,0.9061064187593295,0.9045838293369612
