,Precisiones FSDD KNN,Precisiones mrmrMID KNN,Precisiones reliefF KNN,Precisiones FSDD DT,Precisiones mrmrMID DT,Precisiones reliefF DT,Precisiones FSDD NB,Precisiones mrmrMID NB,Precisiones reliefF NB,Precisiones FSDD SVM,Precisiones mrmrMID SVM,Precisiones reliefF SVM
25,0.8569871322487388,0.847855941651078,0.8152543317650172,0.8641561324943787,0.865026642480585,0.8302509305972829,0.88654526387393,0.7407060257355025,0.6524535646127393,0.8982811820947414,0.8704620864274512,0.8469874156793833
26,0.8572044290762051,0.8528542410672109,0.8198181320030988,0.8665470589346786,0.8619821249740189,0.8302498913515863,0.8858919562383085,0.7465743627534343,0.6518013906996958,0.8978464939629273,0.8728528239139883,0.847856319558604
27,0.8593778697352757,0.8532878899533285,0.8228600986338643,0.8730693649264025,0.864374751998186,0.8267731421121252,0.8950222020671541,0.7472261587589517,0.6757108440564594,0.9048011261644275,0.8735046199195058,0.8515516883018726
28,0.8593777752583943,0.8565488539954274,0.8263372257808514,0.8667654894847231,0.8656797611624436,0.8391617066303876,0.8908919562383084,0.7474433611095365,0.7076672713187083,0.9045842072444872,0.8756783440092208,0.8574202142735672
29,0.8589436539878692,0.8589394970050828,0.8239458269561438,0.8682858114619353,0.8602460177994444,0.8406824065151257,0.891543941197589,0.7504861780322355,0.709840334070253,0.9039320333314438,0.8841548098180375,0.8578549968822629
30,0.8613342969975247,0.8593742796137784,0.8232938419968634,0.8667628441320409,0.8565513103943465,0.8354673771328156,0.813295826011375,0.7498342875498365,0.7111442095119325,0.9069750392079059,0.8837201216862234,0.8576377945316781
31,0.8604650152107779,0.8600253198042439,0.8230761672618709,0.8674155849063734,0.8567686072218128,0.8345982842998318,0.8072097197815695,0.7496168962454888,0.7139699185609282,0.9084962114770516,0.8839376074674528,0.857855374789789
32,0.8598130302514975,0.8589382688056233,0.8228593428188122,0.8621990438939591,0.8574203087504488,0.8335103830092776,0.8043837273019292,0.7537464807361639,0.7126658541654857,0.9082785367420592,0.883502635904994,0.8569856206186346
33,0.8582913855979442,0.8578515012376471,0.8235115167318557,0.8661105757421159,0.8495963947622016,0.8354671881790525,0.8017745592653478,0.7550503561778432,0.7139702019915726,0.9071917691740831,0.8824161517676624,0.8565511214405834
34,0.8532928972280482,0.859806794777318,0.8261197399996221,0.8654601024129396,0.8622032953536269,0.8506807059312587,0.8013398711335336,0.7780871265801259,0.7161442095119324,0.9069743778697352,0.8843722011223853,0.8719818415433743
35,0.8539449766642102,0.8565478147497307,0.8311189841845701,0.866763977854619,0.8663333522287097,0.8474204977042118,0.7967755040341629,0.7800430814579673,0.7187523383028174,0.9067570810422689,0.8845892145192071,0.8817615214556997
36,0.8495977174385427,0.852417568920885,0.8337272074523363,0.8650250363735994,0.8658970579899099,0.847855374789789,0.7967755040341629,0.7800429869810858,0.7226646259660261,0.9048010316875461,0.8845892145192071,0.8824137898456248
37,0.8489457324792623,0.8600248474198364,0.831337320257733,0.869154526387393,0.8698096290837632,0.8519836366041229,0.7985143510383009,0.7793910964986868,0.7246207697976306,0.9050182340381309,0.8852416718628952,0.8835000850291934
38,0.8498147308353645,0.8565467755040341,0.8317720083895471,0.8645900648111406,0.8685066984108989,0.8574187971203446,0.8052516864123349,0.7778700187064225,0.7393994104642594,0.9063222039566918,0.8863283449539898,0.8828479111161499
39,0.8495971505772537,0.853287606522684,0.8322064130907167,0.8676325983031952,0.8632907242597736,0.8565495153335978,0.8004702114392608,0.7793910020218053,0.7337481813200311,0.9065395952610396,0.887414923568203,0.8828479111161499
40,0.8493795703191429,0.8506797611624435,0.8311194565689776,0.8721977212176181,0.8676361884246925,0.8522008389547078,0.7985140676076564,0.7769998866277422,0.7878666175386884,0.9065396897379212,0.8874147346144399,0.8856736201651456
41,0.8495968671466092,0.851984203465412,0.8295979063923058,0.8732866617538688,0.8628545244978554,0.8524172854902405,0.8009048050941934,0.7780866541957183,0.7861275815807871,0.906105001606107,0.8895885531810366,0.8869776845605881
42,0.8515531054550951,0.849593843886401,0.8295978119154244,0.8713290062921604,0.8635067928877804,0.8571992328477221,0.801990722370236,0.7778692628913705,0.7811287153033653,0.9076262683521342,0.8902406326171985,0.8867602932562402
43,0.8519876991100277,0.8498107628063414,0.8276421404682275,0.8776328817338397,0.8698097235606447,0.8513302344916199,0.8072077357670577,0.778521436804414,0.7804766358672033,0.9074089715246678,0.887849044838728,0.886543185382537
44,0.8472065075675983,0.8537216333163276,0.8278594372956938,0.8828486669312019,0.8804584018290724,0.8569823139277819,0.8106857132059786,0.8035127449313153,0.7772164276401565,0.9065395007841581,0.8956740925495531,0.886977873514351
45,0.8452503637359938,0.8487217277932091,0.82590395480226,0.8687208775012755,0.880892995484005,0.8565473423653231,0.811337887119022,0.8035127449313153,0.7793898682992272,0.9067567976116244,0.8941523534191183,0.8865432798594184
46,0.8437288135593219,0.848070404172099,0.8332945033350339,0.8702418608166582,0.8802401602327911,0.8548087787918296,0.8128585870037601,0.8119892107401319,0.7802594335166184,0.9058870434404701,0.8945868525971694,0.886544319105115
47,0.8450326890010014,0.8526345823177068,0.8341635016911362,0.8704607637511101,0.8856743759801977,0.8480704986489807,0.8128585870037601,0.8124239933488275,0.7935159571452866,0.9054530166468265,0.9019768342686545,0.8900211628214576
48,0.8456846739602819,0.8526351491789959,0.8380762617387525,0.8793711618766888,0.8756765489484724,0.8541555656330896,0.812424276779472,0.8128586814806418,0.7943852389320334,0.9045838293369612,0.9011076469587892,0.8932813710485045
49,0.8456846739602819,0.8567654894847231,0.8378592483419307,0.8711127487103906,0.8708957353135687,0.8545911040568372,0.8145975284847797,0.8126413846531754,0.7969928953385106,0.9043663435557319,0.9067589705798991,0.8934984789222078
50,0.8445980008691873,0.8422024450616934,0.8335127449313153,0.8750258866655329,0.8789362847911116,0.8571983825557886,0.8148148253122461,0.8126413846531754,0.7972102866428585,0.9034969672921036,0.9019758894998394,0.8924119947848761
51,0.8491617066303876,0.8519867543412127,0.8402499858284678,0.8752423332010657,0.8658951684522798,0.8639399693894904,0.813728435651796,0.8130760727849895,0.8002530090886759,0.9061058518980405,0.905019367760709,0.9015414847986698
52,0.8493790979347353,0.8537259792528769,0.8398152976966535,0.8652444116924589,0.8678507454225951,0.8641573606938382,0.8180753169699375,0.8145976229616613,0.8013389263647186,0.9058882716399297,0.9041500859739622,0.9026281578897644
53,0.8487270184985733,0.8467711580976135,0.8476413846531754,0.8715451693970486,0.8719800464826257,0.8717633165164484,0.8165536723163842,0.8145974340078983,0.8024258828864577,0.9061056629442776,0.9061064187593295,0.9089309940857473
